"household_id","participant_sex","participant_age","education_level","target_group","household_head_sex","Age_Group","Age_Group2","Womens_Age_Group","Womens_Age_Group2","global_form_id","womens_form_id","I_P_total_crops","I_P_total_important_crops","I_P_staple_area","I_P_total_crop_area","I_P_total_crop_yield","I_P_total_crop_productivity","I_P_simpson","I_P_total_livestock","I_P_total_important_livestocks","I_VCC1","I_VCC2","I_VCC3","I_VCC4","I_VCC5","I_VCC6","I_AWEAI_asset","I_AWEAI_asset_prop","I_HI_n_income_sources","I_HI_income_diversification","I_HI_self_perception","I_HI_savings","I_HI_have_debt","I_HI_worry_debt","I_HI_transport","I_HDDS","I_HDDS_min","FIES_1","FIES_2","FIES_3","FIES_4","FIES_5","FIES_6","FIES_7","FIES_8","I_FIES_score","I_FIES_prob_moderate","I_FIES_prob_severe","I_FIES_prev_moderate","I_FIES_prev_severe","I_FIES_category"
"49","M",36,"primary","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:750cd455-1aed-4272-834a-0720b503ae74","uuid:65960601-2670-49f8-92da-355bd62c0928",4,1,1,2.5,1500,600,0,6,1,"none","none","none","none","none","little",1,0.75,1,"Crop farming only",7,1,1,1,1,4,0,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"50","M",45,"No_school","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:9da7cecc-ebce-4769-aa44-bf98d5faa83d","uuid:8938fd88-ca48-444d-b58b-255555a16b99",3,1,1,2,900,450,0,5,1,"none","none","none","little","little","little",1,0.875,1,"Crop farming only",7,1,1,1,1,6,1,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"41","F",75,"No_school","Producteurs","M","55+","51+","55+","51+","uuid:94446695-736f-43b6-80be-0e904b260394","uuid:dbd556e8-0344-4175-ac8c-6552b07d74bd",3,1,1,3,1600,533.333333333333,0,4,1,"none","little","little","little","little","little",1,1,1,"Crop farming only",7,1,1,1,1,6,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"40","M",49,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:5dcc3467-b093-4f1a-8d9d-d9a3c349b29c","uuid:3c107c1e-11a7-49d1-820a-ef358e77484b",3,1,1,2,1500,750,0,5,2,"none","none","none","none","little","little",1,0.875,1,"Crop farming only",7,1,1,1,1,8,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"166","M",40,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:c9266ac9-c7b4-4482-b211-7fbf4b212512","uuid:a53c2675-3320-4edc-ab16-7ed2d4bbaecd",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","equal","little","moderate",1,0.333333333333333,0,"Income sources unreported",7,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"R7KUQO","F",33,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:bfa8188e-aa24-410a-bc0a-0c1f219fe406","uuid:bdc71a89-72cb-4522-b497-d630dbdb8d98",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","equal","little","moderate",1,0.333333333333333,0,"Income sources unreported",7,1,0,0,1,9,1,0,0,0,NA,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"158","F",44,"adult_education","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:e92a59a9-1129-429b-ae4b-09eca6e4ca72","uuid:3b328072-f25e-49e7-8c2f-ef1737ab4c43",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","equal","little","moderate",1,0.571428571428571,0,"Income sources unreported",7,1,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"159","F",42,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:4adec367-c786-475e-b40f-4f748028af21","uuid:629814c5-0bab-49b9-afd9-c143cd28081e",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","moderate","little","equal","little","moderate",1,0.428571428571429,0,"Income sources unreported",7,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"161","F",30,"postsecondary","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:1e3c35d6-33b3-4282-9295-dc46df271ec5","uuid:4007439b-5192-4ce8-bbd1-e6030119d604",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","no_reponse",1,0.857142857142857,0,"Income sources unreported",7,1,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"87","M",56,"coranique","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:2f2da079-7033-4ff2-af8b-715e7883bdde","uuid:79efcda3-fbad-43c7-b839-5ed634e5ceb6",3,3,0.473684210526316,9.5,7900,831.578947368421,0.443254313556755,3,3,"none","none","none","none","none","none",1,0,2,"Crop farming + Off-farm sources",3,0,1,1,1,6,1,0,0,1,0,1,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"94","M",35,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:82091b05-6e9b-4095-b20e-42fdda397dbb","uuid:714cefc9-bd47-46d6-90c7-4517568196da",4,4,0.7,5,3720,744,0.503372683719464,2,2,"none","none","none","none","none","none",1,0.142857142857143,2,"Crop farming + Off-farm sources",3,0,1,1,1,7,1,1,1,1,0,1,0,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"119","M",30,"coranique","Producteurs","M","26 - 55","18 - 30","18 - 25","18 - 30","uuid:d1a61c5f-dcbf-4298-9cff-6aa730ce200c","uuid:2a69efe8-6af8-4913-a582-310e81d7e7cf",2,2,0.5,2,920,460,0.496759237356295,1,1,"none","none","none","none","none","little",0,0,2,"Crop farming + Off-farm sources",3,0,0,0,0,6,1,0,0,1,0,1,1,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"92","M",50,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:bd05de50-04f5-4db3-abc0-c2913c63527f","uuid:32a7adb5-18da-4052-8250-22986f5e0642",2,2,0.5,4,2300,575,0.499271895152902,3,3,"none","none","none","none","none","none",1,0.333333333333333,1,"Crop farming only",7,1,1,1,0,7,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"135","F",70,"postsecondary","Producteurs","M","55+","51+","26 - 55","18 - 30","uuid:c215d096-0e9b-4dd2-8a4d-ca5949f260eb","uuid:aaecc48e-042f-4189-a48e-317a59a4e344",4,4,0.25,10,8570,857,0.575655128735328,2,2,"none","none","none","none","none","moderate",1,0.0833333333333333,2,"Crop farming + Off-farm sources",3,0,0,0,1,9,1,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"128","M",56,"coranique","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:174d02fb-ffec-4cb7-803d-154c1e4c6c9e","uuid:03875a5b-941c-41f5-bdd9-4dec7c9cfaf5",4,3,0.423076923076923,5.2,5200,1000,0.577034045008656,1,1,"none","none","none","none","none","moderate",1,0.4,2,"Crop farming + Off-farm sources",3,0,1,1,0,6,1,1,0,1,0,1,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"121","M",40,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:a1b4a8db-c7f6-4558-a9de-0c24f264d637","uuid:983ce2f6-e698-43d6-9705-129bf9d804fe",2,2,0.857142857142857,7,5600,800,0.191360702166203,0,0,"none","none","none","none","none","little",1,0.5,2,"Crop farming + Off-farm sources",3,0,1,1,0,6,1,1,0,1,0,1,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"122","M",55,"coranique","Producteurs","M","26 - 55","51+","26 - 55","31 - 50","uuid:8d2bc429-5133-4f1e-b788-51d6abc57991","uuid:1946e97a-f5de-476f-894a-50795b02f16e",4,1,1,2,2000,1000,0,2,2,"little","moderate","moderate","equal","moderate","moderate",1,1,1,"Crop farming only",7,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"123","M",53,"coranique","Producteurs","M","26 - 55","51+","26 - 55","18 - 30","uuid:e6df1fe0-672c-4a02-abcb-3b78dc1a9e38","uuid:5005b985-3249-45bf-abf8-0f5f3c5b3832",3,1,NA,2,2000,1000,0,2,2,"little","moderate","moderate","equal","moderate","moderate",1,1,1,"Crop farming only",7,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"93","M",65,"coranique","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:3494d84b-32b3-4a7d-b235-36e22ca1676d","uuid:ec392756-a431-4761-8546-80abd635836c",3,1,NA,3,3000,1000,0,2,1,"little","moderate","moderate","equal","moderate","moderate",1,1,1,"Crop farming only",7,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"91","M",57,"secondary","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:58cb9724-4b70-435b-a031-8d2ba887858e","uuid:55a53045-42a5-405f-8f41-0f7aee8c2e58",3,1,1,6,5240,873.333333333333,0,4,1,"little","moderate","moderate","equal","moderate","moderate",1,1,1,"Crop farming only",7,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"120","M",44,"postsecondary","Producteurs","M","26 - 55","31 - 50",NA,NA,"uuid:31b092a5-ccab-43cb-8f1c-3c8f916501e7","uuid:5cd1322e-0e6e-49a0-9502-e229fee5dcad",4,1,NA,20,15000,750,0,4,1,"little","moderate","moderate","equal","moderate","moderate",1,1,2,"Crop farming + Off-farm sources",7,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"115","M",40,"coranique","Producteurs","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:ef2438e4-9190-4d1f-b3a3-fa4cbc776181","uuid:1b4d28f2-2533-48d5-8441-413ec3ca5d7b",5,1,NA,3,3000,1000,0,2,1,"moderate","moderate","moderate","equal","moderate","moderate",1,1,2,"Crop farming + Off-farm sources",7,1,1,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"116","M",42,"postsecondary","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:5ba1a777-d63b-4d8a-8f08-c2c68f621f58","uuid:81a6c08b-f2ef-4b2b-8790-a0d095153c62",2,1,NA,2,2000,1000,0,0,0,"little","moderate","moderate","equal","moderate","moderate",1,1,2,"Crop farming + Off-farm sources",7,1,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"114","M",40,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:a6585630-6dba-4c60-9eef-3e68270468c3","uuid:66ba7663-3912-44ee-9787-f552cc8f3935",3,1,1,0.115384,600,5200.02773348125,0,2,1,"none","little","none","moderate","none","moderate",1,1,1,"Crop farming only",7,1,0,0,0,7,1,0,1,1,0,1,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"136","F",41,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:40afa01a-42f8-4a01-a34e-0e21b06a931a","uuid:e7d86e02-df64-4b58-8e49-91b51e5e8af8",3,1,NA,1,250,250,0,3,1,"none","none","none","equal","none","none",1,1,1,"Crop farming only",7,1,1,1,0,11,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"117","M",35,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:87e6c63c-a755-41ee-b800-0c21f1d4483a","uuid:43745a40-fabb-4b1c-84fc-de6f2298272a",3,1,1,1,800,800,0,0,0,"none","none","none","little","little","moderate",1,1,1,"Crop farming only",7,1,1,0,0,4,0,1,1,1,0,1,1,1,1,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"125","M",40,"postsecondary","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:2237ca7b-c20d-4447-aad2-d9b03e11211a","uuid:5ba6563c-7976-4554-8cf0-4353815c1148",3,1,NA,3,3000,1000,0,3,1,"none","none","none","moderate","little","moderate",1,1,1,"Crop farming only",7,1,0,0,0,10,1,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"112","M",31,"coranique","Producteurs","M","26 - 55","18 - 30",NA,NA,"uuid:0d5129a1-baa8-4215-882b-f169ea796559","uuid:21ce3834-9ae6-40dc-b067-4967a78677d8",3,1,NA,2,2000,1000,0,2,1,"none","little","none","equal","little","moderate",1,1,1,"Crop farming only",7,1,1,0,0,9,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"90","M",74,"coranique","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:ff83f9f6-b02e-41f1-b788-1eceb49d06c7","uuid:df04b808-e2f7-4589-b30c-31eb5e5c7027",3,1,1,1,1000,1000,0,3,1,"little","little","moderate","moderate","little","moderate",1,1,1,"Crop farming only",7,1,0,0,1,12,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"47","F",35,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:8a947650-1009-400b-9cfd-54e3b482f5d4","uuid:298b201f-4778-440b-93bc-480065bcfb93",4,4,0.621890701962861,4.019999,1475,366.915514158088,0.465699238782973,4,1,"none","none","moderate","equal","moderate","moderate",1,0.5,1,"Crop farming only",6,0,0,0,1,3,0,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"48","F",49,"secondary","Producteurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:913d3783-d1ca-484f-868a-2db3e7863755","uuid:521e1ec4-2ab8-452c-9038-518e66ca7d14",4,1,1,1.5,400,266.666666666667,0,0,0,"equal","no_reponse","little","equal","moderate","equal",1,0.833333333333333,1,"Crop farming only",5,0,0,0,0,5,1,1,0,1,1,1,1,1,1,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"460","M",58,"No_school","Consommateurs","M","55+","51+","26 - 55","51+","uuid:221cf057-51b2-4662-89ce-ea3aab91bc71","uuid:9edf0e3a-35b0-4839-b6d7-6069a53dfe13",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","no_reponse","moderate","moderate",0,0.333333333333333,0,"Income sources unreported",6,0,0,0,0,3,0,1,0,1,1,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"462","M",57,"coranique","Consommateurs","M","55+","51+","26 - 55","31 - 50","uuid:b4c9321a-dfc1-46fa-b0e7-8781d90b178f","uuid:07f1499b-36da-446b-8d2a-e4fb90b9f255",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","no_reponse","no_reponse","none",1,0.166666666666667,0,"Income sources unreported",1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"46","F",46,"No_school","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:18bd5a41-ee0b-44da-9d64-6240ba703601","uuid:dc4322c5-f912-4554-9791-088dedef8b28",2,2,0.5,3,1750,583.333333333333,0.490075961774075,0,0,"equal","moderate","moderate","moderate","equal","moderate",1,0.428571428571429,1,"Crop farming only",6,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"33","M",51,"primary","Producteurs","M","26 - 55","51+","26 - 55","31 - 50","uuid:9324a6e6-b810-4972-aee1-dc70af3f4e2f","uuid:788bfc16-821e-45de-8aad-b2671c0d0904",5,2,0.666666666666667,1.5,450,300,0.494926998267756,2,2,"none","none","none","moderate","none","none",1,0.166666666666667,2,"Crop farming + Off-farm sources",6,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"151","F",54,"coranique","Transformateurs","M","26 - 55","51+","26 - 55","51+","uuid:cc05c495-e597-43fa-a96c-4ae7ca1041a0","uuid:cb2248dc-f6c5-44ee-9ca6-26cbee516b4b",7,2,NA,0.01375,450,32727.2727272727,0.44543429844098,1,1,"moderate","moderate","moderate","equal","moderate","equal",1,1,2,"Crop farming + Off-farm sources",7,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"302","F",59,"secondary","Commerçants","M","55+","51+","55+","51+","uuid:7e040a08-0f78-48ff-a295-d9c192bc1ed5","uuid:59f61f33-faba-4bb2-936a-ca9307e81979",12,3,NA,0.026166,830,31720.5533898953,0.505762495094976,2,1,"moderate","equal","moderate","equal","moderate","equal",1,1,2,"Crop farming + Off-farm sources",7,1,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"156","M",23,"postsecondary","Transformateurs","M","18 - 25","18 - 30","26 - 55","31 - 50","uuid:6bdc2802-60b5-4254-b2c7-9fa1f95cc145","uuid:804d4e9c-3ee0-471f-9acd-d51c8cf6deac",19,4,NA,0.138332,2900,20964.0574848914,0.644693176005995,3,2,"little","none","none","equal","moderate","moderate",1,1,2,"Crop farming + Off-farm sources",7,1,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"165","M",21,"postsecondary","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:07b20aed-87ea-4150-9f3b-80ee0601f271","uuid:68abce76-9560-4af9-9a5c-3051fdbbdff7",4,2,NA,0.0175,350,20000,0,3,2,"moderate","little","none","little","moderate","little",1,1,2,"Crop farming + Off-farm sources",7,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"VJNRD6","F",30,"postsecondary","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:b0106fd8-1649-4d69-81e6-b2ed97a18bf7","uuid:0dc3b444-20a6-4267-a0cb-c2f691178c20",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","equal","equal","equal","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"ZFV14D","F",35,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:28a41229-94d9-4fd8-b4d0-608c38cec3c4","uuid:5acf9b01-b241-4a56-9199-cddd621b647b",2,1,NA,0,0,NA,NA,0,0,"little","moderate","moderate","equal","moderate","equal",1,1,2,"Crop farming + Off-farm sources",7,1,0,0,1,12,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"155","M",51,"postsecondary","Transformateurs","M","26 - 55","51+","26 - 55","31 - 50","uuid:908f0dbf-fb6f-45f9-84f7-d326741dcd9a","uuid:9b8ef7b0-48b2-408f-b90f-6c3b9fb9f053",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","little","moderate","equal","moderate","little",1,1,0,"Income sources unreported",7,1,0,0,0,12,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"154","F",46,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:939d3653-8390-4be5-9e36-209cb9ebedd0","uuid:1ae73920-b0c0-4cd5-bd32-916e0e74baec",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","equal","equal","moderate","equal",1,0.666666666666667,0,"Income sources unreported",7,1,0,0,0,12,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"210","M",42,"primary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:4adc4f2c-cab6-466e-ad6a-5a8c9e22c44c","uuid:63c20918-777e-4887-a4ca-419a22f1064a",0,NA,NA,NA,NA,NA,NA,0,NA,"none","little","none","little","little","little",1,0.75,0,"Income sources unreported",7,1,1,1,1,6,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"209","F",45,"primary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:b1e91f03-eabe-41de-a5c6-bf294525f504","uuid:b21c957f-3be2-469f-a2df-f3f1efc9afb4",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","little","little","little",1,0.714285714285714,0,"Income sources unreported",7,1,1,1,1,5,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"208","F",36,"primary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:132a0211-a8f0-4ec3-bc38-d906e7892c2a","uuid:ad9c0687-d392-423c-84f4-3da3aa6d3805",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","little","little","little",1,0.714285714285714,0,"Income sources unreported",7,1,1,1,1,5,1,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"8DDON6","F",36,"secondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:60abd11a-6d10-41a7-aca7-fe09070f328d","uuid:5400cad4-db10-475d-9601-cbe3f0604ed6",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","none","little","none","little",1,0.571428571428571,0,"Income sources unreported",7,1,1,1,1,6,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"OT4LXN","F",55,"secondary","Consommateurs","F","26 - 55","51+","26 - 55","51+","uuid:14745672-58d6-41ca-8525-eef2f2a19303","uuid:8bfc909b-4dae-4226-98c6-0fad4440ee9e",0,NA,NA,NA,NA,NA,NA,0,NA,"more_than","more_than","more_than","equal","more_than","more_than",1,0.5,0,"Income sources unreported",1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"BCJCXL","F",50,"coranique","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:2ab2e190-3fb7-4581-8599-c1d658f8220f","uuid:105f3f5c-84f3-43b8-bcfa-9f22d3091db9",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","equal","moderate","moderate",1,0.333333333333333,0,"Income sources unreported",7,1,0,0,1,6,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"623","F",50,"coranique","Calebasses","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ad383e55-aca0-4630-b48a-ce7de1a93dc2","uuid:fd2413d6-71a7-4b73-b989-b5cb1479c418",3,1,1,1,250,250,0,0,0,"more_than","more_than","more_than","equal","no_reponse","more_than",1,0.875,1,"Crop farming only",5,0,0,0,0,0,0,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"625","F",50,"coranique","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:e191edc0-a4af-459c-a6ff-bfd4d37738cb","uuid:044e0480-2198-4a70-9140-992fd03c6881",4,2,0.666666666666667,3,4500,1500,0.345755846978341,4,1,"little","little","moderate","equal","moderate","moderate",1,0.375,2,"Crop farming + Off-farm sources",6,0,1,0,0,7,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"233","F",40,"coranique","Transformateurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:2dd13524-4c66-4438-aa11-4e842ab31097","uuid:697b1b31-c051-44fb-9635-ae7ab5dc147b",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","more_than","no_reponse","no_reponse","no_reponse","no_reponse",1,0.833333333333333,0,"Income sources unreported",1,0,1,1,0,2,0,1,1,1,1,0,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"152","F",48,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:2d5d5f07-3568-43fc-8728-c21af320de25","uuid:9812c306-53bf-4c0e-86ff-5df81a9e5306",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","equal","moderate","moderate",1,0.8,0,"Income sources unreported",7,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"303","F",59,"postsecondary","Commerçants","M","55+","51+","55+","51+","uuid:885b9f24-b4c2-4869-b503-81152a9fc54c","uuid:ccc830ce-7b9c-4383-b4db-3cbfdfcfee6b",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","moderate","little","moderate",1,0.857142857142857,0,"Income sources unreported",6,0,0,0,1,10,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"624","F",32,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:f688f5cc-e4a7-4a86-967f-e68fd2f34b61","uuid:63c69569-d4e0-4651-9e10-1a3cfb7c9e92",2,1,1,3,750,250,0,4,2,"none","none","moderate","equal","moderate","moderate",1,0.5,2,"Crop farming + Off-farm sources",5,0,1,1,1,7,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"620","F",60,"coranique","Calebasses","F","55+","51+","55+","51+","uuid:30852675-d633-46a2-89e7-4d2a643763fa","uuid:3e262a56-6b65-4e0d-8a62-ca08dfd322ef",2,1,1,1,250,250,0,2,1,"no_reponse","more_than","more_than","moderate","no_reponse","more_than",1,0.666666666666667,2,"Crop farming + Off-farm sources",5,0,1,1,0,1,0,1,0,1,0,1,1,1,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
