"offfarm_rep_number","offfarm_income_name","offfarm_label","offfarm_income_note","off_farm_income_no1","offfarm_year_round","offfarm_month","offfarm_month.apr","offfarm_month.aug","offfarm_month.dec","offfarm_month.feb","offfarm_month.jan","offfarm_month.jul","offfarm_month.jun","offfarm_month.mar","offfarm_month.may","offfarm_month.no_answer","offfarm_month.nov","offfarm_month.oct","offfarm_month.sep","off_farm_income_no3","offfarm_who_control_revenue","offfarm_who_control_revenue.Female_adult","offfarm_who_control_revenue.Female_Child","offfarm_who_control_revenue.Female_Youth","offfarm_who_control_revenue.Male_adult","offfarm_who_control_revenue.Male_Child","offfarm_who_control_revenue.Male_Youth","offfarm_who_control_revenue.no_answer","PARENT_KEY","KEY"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ef840d37-34e9-4c01-9de3-460f9f179ba9","uuid:ef840d37-34e9-4c01-9de3-460f9f179ba9/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","feb jan mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:034a7c9e-0ddc-4304-aca8-c40c026a8d34","uuid:034a7c9e-0ddc-4304-aca8-c40c026a8d34/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:452af23e-177a-4bf5-8896-f4bcb57ad707","uuid:452af23e-177a-4bf5-8896-f4bcb57ad707/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:58a82746-7a3e-460e-bde4-38c3e31f8c47","uuid:58a82746-7a3e-460e-bde4-38c3e31f8c47/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:4534e316-3887-4456-92e7-8f42f3b4b99c","uuid:4534e316-3887-4456-92e7-8f42f3b4b99c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:4534e316-3887-4456-92e7-8f42f3b4b99c","uuid:4534e316-3887-4456-92e7-8f42f3b4b99c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"other","Autre",NA,NA,"Y","jan feb apr mar may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9545905f-691c-46e5-b467-3b7eb5e86390","uuid:9545905f-691c-46e5-b467-3b7eb5e86390/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","dec nov oct sep aug jun may apr mar feb jan jul",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:77579a03-bf07-47ca-b1f3-76f7235136fd","uuid:77579a03-bf07-47ca-b1f3-76f7235136fd/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun dec oct nov sep aug jul",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:8e62109b-18ea-48c7-943f-a9f1d1ab9c36","uuid:8e62109b-18ea-48c7-943f-a9f1d1ab9c36/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:67fad01e-dc9c-4ce9-aa44-a40fa6af3df0","uuid:67fad01e-dc9c-4ce9-aa44-a40fa6af3df0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:52ba1c2d-dccf-45ae-9653-3be1075f9b09","uuid:52ba1c2d-dccf-45ae-9653-3be1075f9b09/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:3b9ea81a-91d4-4c80-988c-63162c3ac129","uuid:3b9ea81a-91d4-4c80-988c-63162c3ac129/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr jun may jul sep aug oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ab7c3775-a55c-4707-9a4c-acd24ccdd644","uuid:ab7c3775-a55c-4707-9a4c-acd24ccdd644/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","jan feb mar apr may oct nov dec",1,0,1,1,1,0,0,1,1,0,1,1,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:da72e23f-e176-4d52-b34b-99af4bead26a","uuid:da72e23f-e176-4d52-b34b-99af4bead26a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct dec nov",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:3e421d93-3f2a-4b2e-9a88-74f30633cceb","uuid:3e421d93-3f2a-4b2e-9a88-74f30633cceb/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:3e421d93-3f2a-4b2e-9a88-74f30633cceb","uuid:3e421d93-3f2a-4b2e-9a88-74f30633cceb/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:4ad3e248-8a4e-4aea-9887-1a29d9f77dc8","uuid:4ad3e248-8a4e-4aea-9887-1a29d9f77dc8/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar may apr jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:ca48a0f6-6d80-4bdb-b7ca-e0699145288b","uuid:ca48a0f6-6d80-4bdb-b7ca-e0699145288b/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan mar feb may apr dec nov",1,0,1,1,1,0,0,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9018d07b-fe60-46de-8b92-93d16646e6be","uuid:9018d07b-fe60-46de-8b92-93d16646e6be/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","feb jan apr mar may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:c8ffbcdd-b643-482d-99d9-10bd561774fe","uuid:c8ffbcdd-b643-482d-99d9-10bd561774fe/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:e96bc7c0-141e-486e-a08a-3e7cf802db64","uuid:e96bc7c0-141e-486e-a08a-3e7cf802db64/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun aug jul oct nov sep dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:d8ccc04c-d920-4ec8-92b9-ccdc8248586f","uuid:d8ccc04c-d920-4ec8-92b9-ccdc8248586f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct dec nov",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:5a8d972d-c195-42e4-9e64-fbf586d702d6","uuid:5a8d972d-c195-42e4-9e64-fbf586d702d6/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug oct sep nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:bf859ccc-0964-4895-9227-0e96f6aa0c3f","uuid:bf859ccc-0964-4895-9227-0e96f6aa0c3f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:8e3463af-883a-4a33-91f5-e2c9103226db","uuid:8e3463af-883a-4a33-91f5-e2c9103226db/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:e4a93e46-a45d-4303-8313-169199fe8312","uuid:e4a93e46-a45d-4303-8313-169199fe8312/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar jul apr may jun aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:0587810d-27d9-4292-a1aa-2d56b5556ed1","uuid:0587810d-27d9-4292-a1aa-2d56b5556ed1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:69b55128-d0a1-4095-904d-8db4718219fc","uuid:69b55128-d0a1-4095-904d-8db4718219fc/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:d7810ce1-49d6-4a21-adf7-cf5707e21b8a","uuid:d7810ce1-49d6-4a21-adf7-cf5707e21b8a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:eed890dc-43db-4ae1-a279-8ee7ee452d9f","uuid:eed890dc-43db-4ae1-a279-8ee7ee452d9f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","aug jul sep oct jun may dec nov",0,1,1,0,0,1,1,0,1,0,1,1,1,NA,"no_answer",0,0,0,0,0,0,1,"uuid:07302408-a800-4487-900b-3f77ecf5e73f","uuid:07302408-a800-4487-900b-3f77ecf5e73f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"other","Autre",NA,NA,"Y","feb mar may jul apr jun",1,0,0,1,0,1,1,1,1,0,0,0,0,NA,"no_answer",0,0,0,0,0,0,1,"uuid:07302408-a800-4487-900b-3f77ecf5e73f","uuid:07302408-a800-4487-900b-3f77ecf5e73f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","mar apr jul",1,0,0,0,0,1,0,1,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:44ac2392-5e73-4a94-a402-2a99d20adc48","uuid:44ac2392-5e73-4a94-a402-2a99d20adc48/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb apr mar may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:f9435f07-69e6-4d2d-a127-ff68341e43de","uuid:f9435f07-69e6-4d2d-a127-ff68341e43de/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:cc71a224-20a3-4a15-a449-6db085269e04","uuid:cc71a224-20a3-4a15-a449-6db085269e04/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan mar feb apr may jun oct nov dec",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:c8a28f64-b381-4133-b7bb-10c9c45c4fc7","uuid:c8a28f64-b381-4133-b7bb-10c9c45c4fc7/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun oct nov dec",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:52edf170-632d-4832-a6bf-f323b570ca94","uuid:52edf170-632d-4832-a6bf-f323b570ca94/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep nov oct dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:cd264ab4-db66-4444-ba2c-5bedad70ebc7","uuid:cd264ab4-db66-4444-ba2c-5bedad70ebc7/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:3cfdb317-6aad-46e3-acc6-9be0fb4afc30","uuid:3cfdb317-6aad-46e3-acc6-9be0fb4afc30/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:7bd69b24-0c7c-490e-9a6b-a259cf19b0b9","uuid:7bd69b24-0c7c-490e-9a6b-a259cf19b0b9/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr dec nov oct may",1,0,1,1,1,0,0,1,1,0,1,1,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:7917b63e-fc1b-4b64-bdba-7d837f9173d5","uuid:7917b63e-fc1b-4b64-bdba-7d837f9173d5/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:85c81231-65af-4118-a8ef-0c36f866522d","uuid:85c81231-65af-4118-a8ef-0c36f866522d/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","nov jun may apr mar feb jan dec",1,0,1,1,1,0,1,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ce595681-cb70-4615-924e-766f88a5236d","uuid:ce595681-cb70-4615-924e-766f88a5236d/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jan feb mar apr may jun oct nov dec",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:557c7ecb-609c-4086-bc92-4d0ba6a15200","uuid:557c7ecb-609c-4086-bc92-4d0ba6a15200/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:c571716a-d87f-49d3-861f-35d4872ca2ee","uuid:c571716a-d87f-49d3-861f-35d4872ca2ee/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar dec nov oct apr",1,0,1,1,1,0,0,1,0,0,1,1,0,NA,"Male_Youth Female_Youth",0,0,1,0,0,1,0,"uuid:a83de8ed-9374-466c-ad36-d2e83e5fd764","uuid:a83de8ed-9374-466c-ad36-d2e83e5fd764/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr dec",1,0,1,1,1,0,0,1,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:d6302793-73b9-4410-9434-f28613f883f0","uuid:d6302793-73b9-4410-9434-f28613f883f0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","feb mar jan sep may dec",0,0,1,1,1,0,0,1,1,0,0,0,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:76e859f2-dd47-44e2-9fef-a77317af0bb4","uuid:76e859f2-dd47-44e2-9fef-a77317af0bb4/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:b50bcfee-dbb5-456b-8e2f-3c54053c9abf","uuid:b50bcfee-dbb5-456b-8e2f-3c54053c9abf/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:b50bcfee-dbb5-456b-8e2f-3c54053c9abf","uuid:b50bcfee-dbb5-456b-8e2f-3c54053c9abf/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","may jun apr mar feb jan oct nov dec",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:d50c7d9f-8fdc-4629-966a-3835c0f22572","uuid:d50c7d9f-8fdc-4629-966a-3835c0f22572/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr jun may jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:4fecf208-d11c-45d3-80b1-5f8bb980621f","uuid:4fecf208-d11c-45d3-80b1-5f8bb980621f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"N","jan feb mar apr may dec nov",1,0,1,1,1,0,0,1,1,0,1,0,0,NA,"Male_adult Female_Youth",0,0,1,1,0,0,0,"uuid:f0cf1608-55df-4bab-a8ae-477944359d1a","uuid:f0cf1608-55df-4bab-a8ae-477944359d1a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:f0cf1608-55df-4bab-a8ae-477944359d1a","uuid:f0cf1608-55df-4bab-a8ae-477944359d1a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","jun jul aug",0,1,0,0,0,1,1,0,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:792365b8-2c5b-4397-8e89-2a9422d18f8e","uuid:792365b8-2c5b-4397-8e89-2a9422d18f8e/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:76fd8c11-5d74-4d30-8d16-8eacfafca4e1","uuid:76fd8c11-5d74-4d30-8d16-8eacfafca4e1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:76fd8c11-5d74-4d30-8d16-8eacfafca4e1","uuid:76fd8c11-5d74-4d30-8d16-8eacfafca4e1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
3,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult Male_adult",1,0,0,1,0,0,0,"uuid:76fd8c11-5d74-4d30-8d16-8eacfafca4e1","uuid:76fd8c11-5d74-4d30-8d16-8eacfafca4e1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[3]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:ec1a1790-d894-4d15-ac83-bb6c4ad04edf","uuid:ec1a1790-d894-4d15-ac83-bb6c4ad04edf/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult Male_adult",1,0,0,1,0,0,0,"uuid:a361b0ca-a585-45bd-80f2-64763ae5f7e0","uuid:a361b0ca-a585-45bd-80f2-64763ae5f7e0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr jun may jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:a361b0ca-a585-45bd-80f2-64763ae5f7e0","uuid:a361b0ca-a585-45bd-80f2-64763ae5f7e0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"other","Autre",NA,NA,"Y","jan feb mar jun jul aug sep oct nov dec",0,1,1,1,1,1,1,1,0,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:284404af-3dc2-44ec-af35-964b25ecc66c","uuid:284404af-3dc2-44ec-af35-964b25ecc66c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
